"","ACH_M3","ACH_P6","SOC","GENDER","ID","SID","PID"
"2514",3,85,0,"Male",2514,"15","110"
"2515",2,83,0,"Male",2515,"15","110"
"2516",3,84,0,"Female",2516,"15","110"
"2517",9,108,0,"Female",2517,"15","110"
"2518",10,103,31,"Female",2518,"14","111"
"2519",3,88,0,"Female",2519,"14","111"
"2520",7,105,0,"Female",2520,"15","111"
"2521",2,91,20,"Male",2521,"14","111"
"2522",3,89,20,"Male",2522,"14","111"
"2523",2,77,31,"Male",2523,"14","111"
"2524",3,86,31,"Male",2524,"14","111"
"2525",2,99,0,"Male",2525,"14","111"
"2526",2,80,0,"Male",2526,"14","111"
"2527",2,91,0,"Male",2527,"14","111"
"2528",9,109,0,"Male",2528,"14","111"
"2529",8,95,20,"Female",2529,"14","111"
"2530",2,90,0,"Female",2530,"14","111"
"2531",3,86,20,"Female",2531,"14","111"
"2532",10,111,0,"Female",2532,"14","111"
"2533",6,89,31,"Female",2533,"14","111"
"2534",10,100,31,"Male",2534,"14","111"
"2535",10,96,20,"Female",2535,"14","111"
"2536",3,121,20,"Male",2536,"14","111"
"2537",2,98,0,"Female",2537,"14","111"
"2538",1,74,0,"Female",2538,"14","111"
"2539",9,111,31,"Male",2539,"14","111"
"2540",3,104,0,"Female",2540,"14","111"
"2541",2,70,0,"Female",2541,"14","111"
"2542",3,86,0,"Female",2542,"14","111"
"2543",3,105,0,"Male",2543,"14","111"
"2544",4,95,0,"Female",2544,"14","111"
"2545",9,105,20,"Female",2545,"14","111"
"2546",3,105,0,"Male",2546,"14","111"
"2547",3,79,0,"Male",2547,"14","111"
"2548",10,110,31,"Female",2548,"14","111"
"2549",4,94,1,"Male",2549,"14","111"
"2550",4,83,31,"Male",2550,"14","111"
"2551",6,91,31,"Male",2551,"14","111"
"2552",7,83,0,"Female",2552,"14","111"
"2553",10,106,20,"Female",2553,"14","111"
"2554",6,107,20,"Male",2554,"14","111"
"2555",9,103,20,"Female",2555,"14","111"
"2556",3,70,0,"Male",2556,"17","111"
"2557",9,98,0,"Female",2557,"14","111"
"2558",5,101,0,"Male",2558,"14","112"
"2559",4,94,0,"Male",2559,"11","112"
"2560",3,103,0,"Male",2560,"14","112"
"2561",10,110,20,"Female",2561,"14","112"
"2562",10,106,0,"Male",2562,"14","112"
"2563",2,94,20,"Male",2563,"14","112"
"2564",9,117,20,"Male",2564,"14","112"
"2565",2,86,0,"Female",2565,"14","112"
"2566",4,105,0,"Male",2566,"14","112"
"2567",4,105,0,"Female",2567,"15","113"
"2568",2,84,0,"Female",2568,"15","113"
"2569",9,104,0,"Male",2569,"15","113"
"2570",8,94,20,"Male",2570,"15","113"
"2571",6,99,0,"Male",2571,"15","113"
"2572",2,83,0,"Male",2572,"15","113"
"2573",2,90,20,"Male",2573,"15","113"
"2574",2,70,0,"Male",2574,"15","113"
"2575",10,102,20,"Female",2575,"15","113"
"2576",3,94,0,"Female",2576,"15","113"
"2577",8,103,0,"Male",2577,"15","113"
"2578",8,107,0,"Female",2578,"13","113"
"2579",4,94,31,"Male",2579,"15","113"
"2580",3,110,0,"Female",2580,"15","113"
"2581",10,105,20,"Male",2581,"14","113"
"2582",10,124,0,"Male",2582,"15","113"
"2583",5,99,31,"Male",2583,"15","113"
"2584",6,96,0,"Male",2584,"15","113"
"2585",5,93,0,"Male",2585,"15","113"
"2586",9,103,0,"Female",2586,"15","113"
"2587",8,103,20,"Female",2587,"13","113"
"2588",2,81,0,"Female",2588,"15","113"
"2589",10,111,0,"Female",2589,"15","113"
"2590",2,74,0,"Male",2590,"15","113"
"2591",5,95,0,"Female",2591,"15","113"
"2592",4,89,0,"Male",2592,"15","113"
"2593",4,81,20,"Male",2593,"15","113"
"2594",5,113,20,"Male",2594,"15","113"
"2595",3,96,0,"Female",2595,"15","113"
"2596",9,114,20,"Female",2596,"15","113"
"2597",9,103,1,"Male",2597,"13","113"
"2598",2,70,0,"Male",2598,"15","113"
"2599",8,102,0,"Male",2599,"15","113"
"2600",8,109,0,"Female",2600,"13","114"
"2601",10,108,0,"Male",2601,"13","114"
"2602",9,105,0,"Male",2602,"13","114"
"2603",7,100,0,"Female",2603,"13","114"
"2604",8,115,20,"Male",2604,"13","114"
"2605",10,112,31,"Male",2605,"13","114"
"2606",3,80,0,"Male",2606,"14","114"
"2607",9,110,31,"Female",2607,"13","114"
"2608",4,90,0,"Male",2608,"13","114"
"2609",10,111,0,"Male",2609,"13","114"
"2610",9,98,20,"Male",2610,"13","114"
"2611",3,90,31,"Female",2611,"13","114"
"2612",9,105,31,"Female",2612,"13","114"
"2613",9,101,20,"Female",2613,"13","114"
"2614",9,108,0,"Female",2614,"13","114"
"2615",10,109,0,"Male",2615,"13","114"
"2616",5,112,0,"Female",2616,"13","114"
"2617",8,116,20,"Male",2617,"13","114"
"2618",2,88,0,"Female",2618,"13","114"
"2619",9,106,0,"Female",2619,"13","114"
"2620",9,92,0,"Female",2620,"13","114"
"2621",7,113,20,"Female",2621,"13","114"
"2622",7,108,20,"Female",2622,"13","114"
"2623",5,98,0,"Female",2623,"13","114"
"2624",10,93,0,"Male",2624,"13","114"
"2625",3,84,0,"Male",2625,"13","114"
"2626",10,107,1,"Male",2626,"13","114"
"2627",5,96,20,"Male",2627,"13","114"
"2628",10,123,0,"Female",2628,"13","114"
"2629",7,102,0,"Female",2629,"13","114"
"2630",3,101,31,"Male",2630,"13","114"
"2631",7,116,0,"Female",2631,"13","114"
"2632",6,98,20,"Male",2632,"13","114"
"2633",5,93,20,"Male",2633,"13","114"
"2634",6,115,0,"Female",2634,"13","114"
"2635",4,100,0,"Male",2635,"13","114"
"2636",9,99,0,"Male",2636,"13","114"
"2637",10,106,0,"Female",2637,"13","114"
"2638",3,76,0,"Male",2638,"13","114"
"2639",2,84,0,"Female",2639,"13","114"
"2640",8,122,31,"Female",2640,"13","115"
"2641",10,112,20,"Male",2641,"14","115"
"2642",10,127,20,"Male",2642,"14","115"
"2643",10,102,1,"Female",2643,"14","115"
"2644",2,84,0,"Female",2644,"14","115"
"2645",10,111,0,"Male",2645,"14","115"
"2646",2,80,0,"Female",2646,"14","115"
"2647",4,70,0,"Female",2647,"14","115"
"2648",6,100,0,"Male",2648,"14","115"
"2649",6,82,0,"Female",2649,"14","115"
"2650",8,82,20,"Male",2650,"14","115"
"2651",2,91,0,"Female",2651,"14","115"
"2652",10,105,0,"Female",2652,"14","115"
"2653",3,82,0,"Male",2653,"14","115"
"2654",3,101,1,"Female",2654,"14","115"
"2655",5,91,20,"Female",2655,"14","115"
"2656",2,94,0,"Female",2656,"16","116"
"2657",5,101,0,"Female",2657,"16","116"
"2658",3,83,20,"Male",2658,"16","116"
"2659",8,94,0,"Male",2659,"16","116"
"2660",5,88,20,"Male",2660,"16","116"
"2661",3,82,0,"Male",2661,"16","116"
"2662",6,84,0,"Male",2662,"16","116"
"2663",10,105,31,"Male",2663,"16","116"
"2664",1,76,0,"Female",2664,"16","116"
"2665",10,92,20,"Female",2665,"16","116"
"2666",9,96,0,"Male",2666,"16","116"
"2667",9,104,0,"Male",2667,"16","116"
"2668",10,103,0,"Male",2668,"16","116"
"2669",3,92,0,"Male",2669,"16","116"
"2670",10,106,31,"Female",2670,"16","116"
"2671",6,108,0,"Female",2671,"16","116"
"2672",8,100,1,"Male",2672,"16","116"
"2673",5,72,20,"Male",2673,"16","116"
"2674",5,83,20,"Male",2674,"16","116"
"2675",10,124,0,"Female",2675,"16","116"
"2676",3,88,0,"Male",2676,"16","116"
"2677",10,109,0,"Male",2677,"16","116"
"2678",5,104,0,"Male",2678,"16","116"
"2679",9,99,20,"Male",2679,"16","116"
"2680",10,113,0,"Male",2680,"16","116"
"2681",7,91,20,"Male",2681,"16","116"
"2682",10,103,20,"Female",2682,"16","116"
"2683",10,99,0,"Male",2683,"16","116"
"2684",4,102,0,"Male",2684,"16","116"
"2685",10,121,0,"Male",2685,"16","116"
"2686",2,80,0,"Male",2686,"16","116"
"2687",10,107,31,"Female",2687,"16","116"
"2688",5,96,0,"Female",2688,"16","116"
"2689",3,96,0,"Female",2689,"16","116"
"2690",7,100,0,"Female",2690,"16","116"
"2691",5,96,20,"Female",2691,"16","116"
"2692",7,106,0,"Female",2692,"16","116"
"2693",2,92,1,"Female",2693,"16","116"
"2694",3,88,0,"Female",2694,"16","116"
"2695",10,120,20,"Male",2695,"16","116"
"2696",6,98,0,"Male",2696,"16","116"
"2697",6,94,31,"Female",2697,"16","116"
"2698",6,103,0,"Male",2698,"16","116"
"2699",9,94,20,"Female",2699,"16","116"
"2700",10,114,0,"Male",2700,"16","116"
"2701",10,108,0,"Female",2701,"16","116"
"2702",6,96,0,"Male",2702,"16","116"
"2703",6,100,20,"Female",2703,"16","116"
"2704",4,91,0,"Female",2704,"16","116"
"2705",10,114,20,"Female",2705,"13","116"
"2706",4,76,0,"Female",2706,"16","116"
"2707",10,110,0,"Male",2707,"16","116"
"2708",3,84,20,"Male",2708,"13","117"
"2709",2,78,31,"Male",2709,"13","117"
"2710",2,86,0,"Female",2710,"13","117"
"2711",2,70,0,"Female",2711,"13","117"
"2712",10,125,20,"Male",2712,"13","117"
"2713",8,109,1,"Male",2713,"13","117"
"2714",2,91,0,"Female",2714,"13","117"
"2715",3,110,0,"Female",2715,"13","117"
"2716",3,89,0,"Male",2716,"13","117"
"2717",5,93,0,"Male",2717,"14","117"
"2718",1,72,0,"Female",2718,"13","117"
"2719",8,90,20,"Male",2719,"13","117"
"2720",7,93,0,"Female",2720,"13","117"
"2721",2,89,0,"Female",2721,"13","117"
"2722",3,79,0,"Male",2722,"13","117"
"2723",2,81,0,"Female",2723,"13","117"
"2724",1,90,0,"Male",2724,"13","117"
"2725",2,70,0,"Female",2725,"13","117"
"2726",5,89,0,"Male",2726,"13","117"
"2727",4,96,20,"Female",2727,"13","118"
"2728",5,89,20,"Female",2728,"6","118"
"2729",5,109,0,"Female",2729,"13","118"
"2730",8,115,0,"Female",2730,"15","118"
"2731",4,88,0,"Female",2731,"15","118"
"2732",4,99,0,"Male",2732,"15","118"
"2733",10,110,20,"Male",2733,"15","118"
"2734",10,109,31,"Female",2734,"15","118"
"2735",8,106,20,"Female",2735,"15","118"
"2736",2,98,0,"Male",2736,"15","118"
"2737",4,88,20,"Female",2737,"15","118"
"2738",9,113,0,"Female",2738,"15","118"
"2739",10,98,0,"Male",2739,"15","118"
"2740",4,103,0,"Female",2740,"15","118"
"2741",10,119,1,"Male",2741,"15","118"
"2742",3,96,0,"Female",2742,"15","118"
"2743",5,94,20,"Male",2743,"15","118"
"2744",8,112,1,"Male",2744,"15","118"
"2745",5,98,20,"Female",2745,"15","118"
"2746",6,96,0,"Male",2746,"15","118"
"2747",4,103,0,"Male",2747,"15","118"
"2748",3,82,20,"Female",2748,"15","118"
"2749",8,96,31,"Male",2749,"15","118"
"2750",10,106,0,"Female",2750,"15","118"
"2751",3,84,0,"Female",2751,"15","118"
"2752",9,115,0,"Female",2752,"15","118"
"2753",9,122,31,"Male",2753,"14","119"
"2754",5,93,0,"Male",2754,"14","119"
"2755",10,101,0,"Male",2755,"14","119"
"2756",2,91,0,"Male",2756,"14","119"
"2757",8,112,1,"Male",2757,"14","119"
"2758",6,112,0,"Female",2758,"14","119"
"2759",5,103,0,"Male",2759,"14","119"
"2760",2,86,0,"Male",2760,"14","119"
"2761",10,110,1,"Female",2761,"14","119"
"2762",2,91,0,"Female",2762,"14","119"
"2763",2,84,0,"Male",2763,"14","119"
"2764",10,118,1,"Male",2764,"14","119"
"2765",8,103,0,"Male",2765,"14","119"
"2766",6,99,0,"Male",2766,"14","119"
"2767",9,119,0,"Male",2767,"14","119"
"2768",5,98,0,"Male",2768,"14","119"
"2769",3,95,0,"Female",2769,"14","119"
"2770",8,113,0,"Female",2770,"14","119"
"2771",7,99,0,"Male",2771,"14","119"
"2772",8,113,0,"Female",2772,"14","119"
"2773",4,88,0,"Female",2773,"14","119"
"2774",7,88,0,"Female",2774,"14","119"
"2775",8,116,0,"Female",2775,"14","119"
"2776",10,110,0,"Female",2776,"14","119"
"2777",7,104,20,"Male",2777,"14","119"
"2778",2,106,0,"Male",2778,"14","119"
"2779",3,83,0,"Male",2779,"14","119"
"2780",4,100,0,"Male",2780,"14","119"
"2781",7,95,0,"Male",2781,"14","119"
"2782",3,98,0,"Female",2782,"14","119"
"2783",4,85,0,"Female",2783,"14","119"
"2784",8,105,0,"Male",2784,"14","119"
"2785",9,85,20,"Female",2785,"14","119"
"2786",8,100,0,"Female",2786,"14","119"
"2787",2,81,0,"Female",2787,"14","119"
"2788",3,81,0,"Male",2788,"14","120"
"2789",4,92,20,"Male",2789,"14","120"
"2790",2,92,0,"Male",2790,"14","120"
"2791",2,98,0,"Female",2791,"14","120"
"2792",2,98,0,"Female",2792,"14","120"
"2793",9,99,0,"Male",2793,"14","120"
"2794",2,88,0,"Male",2794,"14","120"
"2795",3,81,0,"Male",2795,"14","120"
"2796",5,100,31,"Male",2796,"14","120"
"2797",1,82,0,"Male",2797,"14","120"
"2798",8,111,0,"Male",2798,"18","121"
"2799",6,103,0,"Female",2799,"18","121"
"2800",5,99,0,"Male",2800,"18","121"
"2801",4,96,31,"Male",2801,"18","121"
"2802",4,86,0,"Male",2802,"18","121"
"2803",10,116,31,"Female",2803,"18","121"
"2804",6,93,0,"Female",2804,"18","121"
"2805",8,105,1,"Female",2805,"18","121"
"2806",1,86,31,"Male",2806,"18","121"
"2807",5,104,0,"Female",2807,"18","121"
"2808",2,85,0,"Male",2808,"18","121"
"2809",2,70,0,"Female",2809,"18","121"
"2810",2,90,0,"Female",2810,"18","121"
"2811",9,102,0,"Male",2811,"18","121"
"2812",2,84,31,"Female",2812,"11","121"
"2813",5,99,0,"Male",2813,"18","121"
"2814",2,72,0,"Male",2814,"18","121"
"2815",3,92,0,"Female",2815,"18","121"
"2816",2,86,0,"Female",2816,"18","121"
"2817",2,92,0,"Female",2817,"18","121"
"2818",6,111,0,"Male",2818,"18","121"
"2819",10,111,0,"Male",2819,"18","121"
"2820",2,82,0,"Female",2820,"18","121"
"2821",2,103,0,"Female",2821,"18","121"
"2822",3,82,0,"Female",2822,"18","121"
"2823",5,115,0,"Female",2823,"17","122"
"2824",10,111,0,"Male",2824,"17","122"
"2825",2,76,0,"Male",2825,"17","122"
"2826",4,100,20,"Female",2826,"17","122"
"2827",9,120,20,"Female",2827,"17","122"
"2828",3,110,0,"Female",2828,"17","122"
"2829",10,79,0,"Female",2829,"17","122"
"2830",2,98,0,"Female",2830,"17","122"
"2831",8,118,0,"Male",2831,"17","122"
"2832",6,76,20,"Male",2832,"17","122"
"2833",1,70,0,"Male",2833,"17","122"
"2834",2,91,0,"Female",2834,"17","122"
"2835",1,90,0,"Female",2835,"17","122"
"2836",2,85,0,"Male",2836,"17","122"
"2837",10,107,1,"Male",2837,"17","122"
"2838",2,103,0,"Male",2838,"17","122"
"2839",6,108,0,"Female",2839,"17","122"
"2840",3,99,0,"Female",2840,"17","122"
"2841",8,92,31,"Female",2841,"13","122"
"2842",3,98,0,"Male",2842,"17","122"
"2843",8,104,0,"Female",2843,"17","122"
"2844",2,81,0,"Male",2844,"17","122"
"2845",2,90,0,"Male",2845,"17","122"
"2846",4,116,0,"Male",2846,"17","122"
"2847",7,114,0,"Female",2847,"17","122"
"2848",1,82,0,"Male",2848,"17","122"
"2849",3,105,0,"Female",2849,"17","122"
"2850",3,85,0,"Female",2850,"17","122"
"2851",3,86,0,"Female",2851,"17","122"
"2852",3,102,0,"Male",2852,"17","122"
"2853",7,101,0,"Male",2853,"17","122"
"2854",9,111,0,"Male",2854,"17","122"
"2855",5,83,0,"Female",2855,"17","122"
"2856",10,121,20,"Female",2856,"17","122"
"2857",9,100,0,"Male",2857,"17","122"
"2858",9,103,0,"Male",2858,"17","122"
"2859",2,96,0,"Female",2859,"17","122"
"2860",2,104,0,"Female",2860,"17","122"
"2861",6,102,1,"Male",2861,"17","122"
"2862",2,75,0,"Male",2862,"17","122"
"2863",2,100,0,"Female",2863,"17","122"
"2864",4,104,20,"Female",2864,"17","122"
"2865",10,110,20,"Female",2865,"17","122"
"2866",8,112,0,"Female",2866,"17","122"
"2867",3,98,0,"Male",2867,"17","122"
"2868",3,103,31,"Female",2868,"17","122"
"2869",4,107,0,"Male",2869,"17","122"
"2870",10,111,31,"Female",2870,"17","122"
"2871",2,75,0,"Female",2871,"17","122"
"2872",1,76,0,"Female",2872,"17","122"
"2873",8,112,0,"Female",2873,"17","122"
"2874",10,108,0,"Male",2874,"17","122"
"2875",4,96,0,"Male",2875,"17","122"
"2876",3,71,0,"Male",2876,"17","122"
"2877",6,94,20,"Male",2877,"17","122"
"2878",10,120,0,"Female",2878,"14","122"
"2879",2,96,0,"Male",2879,"17","122"
"2880",5,103,0,"Female",2880,"17","122"
"2881",5,114,0,"Male",2881,"17","122"
"2882",9,103,0,"Male",2882,"17","122"
"2883",8,96,0,"Male",2883,"17","122"
"2884",9,109,0,"Male",2884,"17","122"
"2885",2,103,0,"Male",2885,"17","122"
"2886",3,89,0,"Female",2886,"17","122"
"2887",2,94,0,"Female",2887,"17","122"
"2888",3,86,20,"Male",2888,"17","122"
"2889",5,105,0,"Male",2889,"17","122"
"2890",10,107,0,"Female",2890,"17","122"
"2891",9,108,0,"Female",2891,"18","123"
"2892",6,102,0,"Female",2892,"18","123"
"2893",9,115,20,"Male",2893,"18","123"
"2894",2,96,0,"Male",2894,"18","123"
"2895",2,84,31,"Male",2895,"18","123"
"2896",8,102,0,"Male",2896,"18","123"
"2897",8,109,0,"Female",2897,"18","123"
"2898",2,89,0,"Male",2898,"18","123"
"2899",8,114,31,"Male",2899,"18","123"
"2900",10,106,20,"Male",2900,"18","123"
"2901",4,80,0,"Female",2901,"18","123"
"2902",7,89,0,"Female",2902,"18","123"
"2903",4,103,0,"Male",2903,"18","123"
"2904",9,110,0,"Male",2904,"18","123"
"2905",4,102,0,"Female",2905,"18","123"
"2906",2,89,0,"Female",2906,"18","123"
"2907",2,71,0,"Male",2907,"18","123"
"2908",2,85,31,"Male",2908,"18","123"
"2909",3,111,0,"Female",2909,"18","123"
"2910",3,90,0,"Male",2910,"18","123"
"2911",3,86,0,"Male",2911,"18","123"
"2912",3,106,0,"Female",2912,"18","123"
"2913",2,78,0,"Male",2913,"18","123"
"2914",8,109,0,"Male",2914,"18","123"
"2915",3,90,20,"Female",2915,"18","123"
"2916",10,107,20,"Female",2916,"18","123"
"2917",3,92,0,"Female",2917,"18","123"
"2918",3,94,0,"Female",2918,"18","123"
"2919",7,107,0,"Male",2919,"18","123"
"2920",6,94,31,"Female",2920,"18","123"
"2921",3,105,0,"Male",2921,"18","123"
"2922",6,90,0,"Female",2922,"18","123"
"2923",5,105,0,"Male",2923,"18","123"
"2924",4,91,0,"Female",2924,"18","123"
"2925",3,91,0,"Female",2925,"18","123"
"2926",7,86,20,"Female",2926,"18","123"
"2927",2,95,0,"Male",2927,"18","123"
"2928",6,98,0,"Male",2928,"18","123"
"2929",5,110,0,"Female",2929,"19","123"
"2930",4,103,0,"Male",2930,"18","123"
"2931",9,111,0,"Male",2931,"18","123"
"2932",7,102,31,"Female",2932,"18","123"
"2933",2,76,0,"Male",2933,"18","123"
"2934",3,99,0,"Female",2934,"18","123"
"2935",9,108,20,"Male",2935,"18","123"
"2936",2,95,0,"Male",2936,"18","123"
"2937",7,104,0,"Female",2937,"18","123"
"2938",8,102,0,"Male",2938,"18","123"
"2939",3,107,0,"Male",2939,"18","123"
"2940",2,83,0,"Male",2940,"18","123"
"2941",4,89,0,"Male",2941,"16","124"
"2942",10,140,20,"Male",2942,"16","124"
"2943",10,112,0,"Female",2943,"16","124"
"2944",4,90,0,"Female",2944,"16","124"
"2945",5,96,0,"Male",2945,"16","124"
"2946",10,117,1,"Female",2946,"16","124"
"2947",2,93,0,"Female",2947,"16","124"
"2948",10,110,20,"Female",2948,"16","124"
"2949",8,115,0,"Female",2949,"16","124"
"2950",8,94,1,"Male",2950,"15","125"
"2951",5,85,0,"Female",2951,"15","125"
"2952",10,114,1,"Male",2952,"15","125"
"2953",7,102,31,"Male",2953,"15","125"
"2954",5,104,20,"Female",2954,"15","125"
"2955",4,98,0,"Male",2955,"15","125"
"2956",7,100,1,"Male",2956,"15","125"
"2957",9,107,20,"Male",2957,"17","125"
"2958",2,78,0,"Male",2958,"7","126"
"2959",10,122,0,"Female",2959,"7","126"
"2960",2,104,0,"Male",2960,"7","126"
"2961",3,72,0,"Female",2961,"7","126"
"2962",3,92,0,"Male",2962,"7","126"
"2963",2,83,0,"Female",2963,"7","126"
"2964",2,91,0,"Female",2964,"7","126"
"2965",3,98,0,"Male",2965,"7","126"
"2966",2,70,0,"Female",2966,"7","126"
"2967",10,111,31,"Male",2967,"7","126"
"2968",7,92,0,"Male",2968,"7","126"
"2969",5,105,0,"Female",2969,"7","126"
"2970",2,99,0,"Male",2970,"19","127"
"2971",2,70,0,"Male",2971,"19","127"
"2972",7,111,0,"Female",2972,"19","127"
"2973",2,77,0,"Male",2973,"19","127"
"2974",7,88,0,"Female",2974,"19","127"
"2975",3,72,0,"Male",2975,"19","127"
"2976",3,102,20,"Female",2976,"19","127"
"2977",3,92,0,"Female",2977,"19","127"
"2978",4,90,0,"Female",2978,"19","127"
"2979",3,82,0,"Male",2979,"14","127"
"2980",5,96,0,"Male",2980,"18","127"
"2981",3,93,0,"Male",2981,"19","127"
"2982",8,100,0,"Male",2982,"19","127"
"2983",3,105,0,"Female",2983,"19","127"
"2984",9,113,0,"Male",2984,"18","127"
"2985",10,114,31,"Female",2985,"18","127"
"2986",3,78,0,"Male",2986,"18","127"
"2987",3,86,0,"Female",2987,"19","127"
"2988",4,89,0,"Female",2988,"18","127"
"2989",4,94,0,"Female",2989,"19","127"
"2990",5,98,0,"Male",2990,"19","127"
"2991",5,94,0,"Male",2991,"18","128"
"2992",3,94,0,"Female",2992,"18","128"
"2993",9,113,0,"Female",2993,"18","128"
"2994",2,80,0,"Male",2994,"18","128"
"2995",7,113,0,"Female",2995,"18","128"
"2996",2,76,0,"Female",2996,"19","128"
"2997",6,89,0,"Female",2997,"18","128"
"2998",6,96,0,"Male",2998,"19","128"
"2999",2,84,0,"Male",2999,"5","128"
"3000",4,108,0,"Male",3000,"19","128"
"3001",2,86,0,"Male",3001,"19","128"
"3002",1,76,0,"Female",3002,"9","128"
"3003",8,102,0,"Female",3003,"18","128"
"3004",2,102,0,"Male",3004,"19","128"
"3005",4,92,0,"Male",3005,"19","128"
"3006",4,93,0,"Male",3006,"19","128"
"3007",3,85,31,"Male",3007,"18","128"
"3008",7,110,31,"Female",3008,"18","128"
"3009",10,111,0,"Female",3009,"18","128"
"3010",4,72,0,"Male",3010,"19","128"
"3011",4,92,0,"Female",3011,"18","128"
"3012",2,98,0,"Male",3012,"19","128"
"3013",3,96,0,"Female",3013,"18","128"
"3014",1,76,0,"Male",3014,"18","128"
"3015",6,95,31,"Male",3015,"18","128"
"3016",4,98,0,"Female",3016,"18","128"
"3017",2,89,0,"Female",3017,"18","128"
"3018",6,93,0,"Male",3018,"18","128"
"3019",10,128,0,"Male",3019,"18","128"
"3020",5,89,0,"Male",3020,"18","128"
"3021",10,99,20,"Female",3021,"18","128"
"3022",6,83,0,"Female",3022,"18","128"
"3023",10,127,0,"Male",3023,"18","128"
"3024",2,95,0,"Female",3024,"18","128"
"3025",2,86,0,"Female",3025,"18","128"
"3026",7,98,0,"Female",3026,"16","129"
"3027",3,110,20,"Female",3027,"16","129"
"3028",2,93,0,"Female",3028,"16","129"
"3029",3,85,0,"Female",3029,"16","129"
"3030",10,114,0,"Female",3030,"16","129"
"3031",2,96,0,"Male",3031,"16","129"
"3032",3,91,0,"Male",3032,"16","129"
"3033",2,84,0,"Male",3033,"16","129"
"3034",9,118,0,"Female",3034,"16","129"
"3035",4,107,0,"Female",3035,"16","129"
"3036",7,94,0,"Male",3036,"16","129"
"3037",5,90,0,"Female",3037,"16","129"
"3038",2,76,0,"Male",3038,"19","129"
"3039",3,85,0,"Male",3039,"18","130"
"3040",3,92,0,"Male",3040,"18","130"
"3041",2,83,20,"Female",3041,"18","130"
"3042",2,76,0,"Male",3042,"18","130"
"3043",2,85,0,"Female",3043,"18","130"
"3044",4,93,0,"Male",3044,"18","130"
"3045",1,72,0,"Male",3045,"18","130"
"3046",2,95,0,"Female",3046,"18","130"
"3047",2,90,0,"Female",3047,"18","130"
"3048",2,86,0,"Female",3048,"18","130"
"3049",5,93,0,"Male",3049,"18","130"
"3050",2,81,0,"Female",3050,"18","130"
"3051",2,78,0,"Male",3051,"18","130"
"3052",3,70,0,"Male",3052,"19","130"
"3053",10,107,20,"Female",3053,"15","131"
"3054",8,99,0,"Male",3054,"17","131"
"3055",6,102,0,"Male",3055,"17","131"
"3056",3,95,31,"Female",3056,"15","131"
"3057",7,99,20,"Female",3057,"15","131"
"3058",9,112,31,"Male",3058,"15","131"
"3059",3,88,0,"Male",3059,"15","131"
"3060",7,105,1,"Male",3060,"15","131"
"3061",2,74,31,"Male",3061,"15","131"
"3062",3,85,20,"Male",3062,"15","131"
"3063",7,90,20,"Female",3063,"15","131"
"3064",6,99,31,"Male",3064,"15","131"
"3065",7,99,0,"Male",3065,"16","132"
"3066",8,101,0,"Female",3066,"16","132"
"3067",10,114,0,"Female",3067,"16","132"
"3068",3,90,0,"Female",3068,"16","132"
"3069",9,119,20,"Female",3069,"16","132"
"3070",9,91,31,"Male",3070,"16","132"
"3071",10,111,0,"Male",3071,"16","132"
"3072",8,102,0,"Female",3072,"16","132"
"3073",8,103,20,"Female",3073,"16","132"
"3074",7,100,31,"Male",3074,"16","132"
"3075",8,102,20,"Male",3075,"16","132"
"3076",9,112,0,"Male",3076,"16","132"
"3077",3,74,20,"Male",3077,"16","132"
"3078",4,102,20,"Female",3078,"16","132"
"3079",7,96,0,"Male",3079,"16","132"
"3080",3,70,0,"Male",3080,"16","132"
"3081",2,76,0,"Male",3081,"16","132"
"3082",10,102,0,"Male",3082,"16","132"
"3083",5,90,20,"Male",3083,"14","133"
"3084",1,80,0,"Female",3084,"14","133"
"3085",10,112,0,"Female",3085,"14","133"
"3086",1,96,0,"Male",3086,"14","133"
"3087",10,109,20,"Female",3087,"14","133"
"3088",8,93,0,"Female",3088,"14","133"
"3089",1,91,0,"Male",3089,"14","133"
"3090",10,112,0,"Female",3090,"14","133"
"3091",2,89,0,"Male",3091,"14","133"
"3092",1,88,0,"Male",3092,"14","133"
"3093",5,101,0,"Female",3093,"14","133"
"3094",3,91,1,"Male",3094,"14","133"
"3095",2,84,20,"Female",3095,"14","133"
"3096",10,129,31,"Male",3096,"14","133"
"3097",4,86,20,"Male",3097,"14","133"
"3098",1,81,0,"Male",3098,"14","133"
"3099",9,105,0,"Female",3099,"14","133"
"3100",4,105,20,"Male",3100,"14","133"
"3101",2,80,0,"Male",3101,"14","133"
"3102",10,116,0,"Female",3102,"14","133"
"3103",2,73,20,"Male",3103,"14","133"
"3104",8,91,20,"Female",3104,"14","133"
"3105",9,121,20,"Female",3105,"14","133"
"3106",2,93,0,"Male",3106,"14","133"
"3107",5,102,20,"Male",3107,"14","133"
"3108",2,74,0,"Female",3108,"14","133"
"3109",9,114,0,"Female",3109,"14","133"
"3110",1,89,0,"Female",3110,"14","133"
"3111",9,103,0,"Female",3111,"14","133"
"3112",6,102,31,"Male",3112,"14","133"
"3113",10,109,0,"Male",3113,"14","133"
"3114",1,84,0,"Male",3114,"14","133"
"3115",10,103,0,"Male",3115,"14","133"
"3116",8,107,0,"Female",3116,"14","133"
"3117",6,95,0,"Female",3117,"14","133"
"3118",3,76,0,"Male",3118,"14","133"
"3119",2,90,0,"Female",3119,"14","133"
"3120",9,103,0,"Female",3120,"14","133"
