"","SID","ID","GENDER","SOC","ACH_M3","group","ACH_P6","PID"
"2139","8","900","Male","Poor",2,"low",79,"29"
"2140","8","902","Female","Poor",2,"low",70,"29"
"2141","8","903","Female","Poor",2,"low",70,"29"
"2142","7","909","Male","Poor",2,"low",75,"30"
"2143","7","910","Female","Poor",2,"low",84,"30"
"2144","7","912","Female","Poor",5,"low",96,"30"
"2145","7","913","Female","Poor",3,"low",89,"30"
"2146","7","914","Male","Poor",3,"low",114,"30"
"2147","7","916","Female","Poor",2,"low",89,"30"
"2148","7","917","Female","Poor",2,"low",101,"30"
"2149","7","918","Female","Poor",4,"low",92,"30"
"2150","7","919","Female","Poor",2,"low",84,"30"
"2151","7","922","Female","Poor",2,"low",92,"30"
"2152","7","926","Female","Medium",2,"low",90,"30"
"2153","7","927","Male","Poor",2,"low",81,"30"
"2154","7","929","Male","Poor",3,"low",86,"30"
"2155","7","930","Female","Medium",4,"low",110,"30"
"2156","7","934","Male","Poor",5,"low",103,"30"
"2157","7","936","Male","Poor",2,"low",90,"30"
"2158","8","939","Female","Medium",5,"low",99,"31"
"2159","8","940","Female","Poor",3,"low",102,"31"
"2160","5","941","Female","Poor",5,"low",104,"31"
"2161","8","942","Male","Poor",2,"low",82,"31"
"2162","8","943","Female","Poor",5,"low",92,"31"
"2163","8","946","Female","Poor",3,"low",96,"31"
"2164","8","947","Male","Medium",2,"low",103,"31"
"2165","8","948","Male","Poor",2,"low",84,"31"
"2166","8","950","Male","Poor",2,"low",88,"31"
"2167","8","951","Female","Poor",3,"low",86,"31"
"2168","8","952","Male","Poor",2,"low",76,"31"
"2169","8","954","Female","Poor",2,"low",76,"31"
"2170","8","955","Male","Poor",5,"low",100,"31"
"2171","8","962","Female","Poor",5,"low",95,"31"
"2172","8","964","Female","Poor",2,"low",89,"31"
"2173","8","966","Female","Poor",4,"low",85,"31"
"2174","8","968","Female","Poor",2,"low",77,"31"
"2175","8","969","Female","Poor",3,"low",85,"31"
"2176","8","970","Female","Medium",5,"low",86,"31"
"2177","8","977","Female","Poor",4,"low",88,"31"
"2178","6","979","Female","Poor",3,"low",85,"32"
"2179","6","981","Female","Poor",4,"low",94,"32"
"2180","6","982","Female","Poor",5,"low",99,"32"
"2181","6","983","Male","Poor",3,"low",103,"32"
"2182","6","985","Female","Poor",5,"low",88,"32"
"2183","6","987","Female","Poor",3,"low",86,"32"
"2184","6","988","Male","Poor",2,"low",92,"32"
"2185","6","989","Female","Medium",3,"low",89,"32"
"2186","6","991","Female","Poor",2,"low",91,"32"
"2187","6","992","Male","Poor",3,"low",85,"32"
"2188","6","993","Male","Poor",4,"low",89,"32"
"2189","19","994","Male","Poor",2,"low",88,"32"
"2190","6","995","Female","Poor",4,"low",91,"32"
"2191","6","998","Male","Medium",3,"low",107,"32"
"2192","6","1001","Female","Poor",2,"low",90,"32"
"2193","6","1002","Male","Poor",2,"low",83,"32"
"2194","6","1004","Male","Poor",3,"low",98,"32"
"2195","6","1006","Female","Medium",2,"low",88,"32"
"2196","6","1007","Male","Poor",3,"low",80,"32"
"2197","6","1008","Male","Poor",4,"low",81,"32"
"2198","6","1009","Male","Poor",3,"low",90,"32"
"2199","8","1010","Male","Medium",3,"low",93,"32"
"2200","6","1011","Female","Poor",3,"low",84,"32"
"2201","6","1012","Male","Poor",2,"low",82,"32"
"2202","6","1013","Male","Rich",2,"low",85,"32"
"2203","6","1014","Female","Poor",2,"low",88,"32"
"2204","6","1016","Male","Poor",2,"low",74,"32"
"2205","6","1018","Male","Poor",2,"low",76,"32"
"2206","6","1020","Male","Poor",3,"low",88,"32"
"2207","7","1021","Male","Poor",2,"low",85,"32"
"2208","6","1025","Male","Poor",2,"low",93,"32"
"2209","6","1026","Male","Poor",5,"low",99,"32"
"2210","6","1029","Male","Poor",2,"low",85,"32"
"2211","6","1031","Female","Poor",5,"low",103,"32"
"2212","6","1032","Female","Rich",4,"low",90,"32"
"2213","6","1033","Female","Poor",3,"low",104,"32"
"2214","6","1034","Male","Poor",2,"low",75,"32"
"2215","5","1035","Male","Poor",2,"low",84,"32"
"2216","6","1037","Female","Rich",2,"low",80,"33"
"2217","6","1039","Female","Poor",2,"low",99,"33"
"2218","6","1043","Male","Poor",3,"low",90,"33"
"2219","6","1044","Female","Poor",3,"low",98,"33"
"2220","5","1046","Female","Poor",3,"low",106,"33"
"2221","8","1047","Female","Poor",3,"low",96,"33"
"2222","6","1049","Male","Poor",3,"low",77,"33"
"2223","6","1050","Female","Poor",2,"low",91,"33"
"2224","6","1052","Male","Rich",5,"low",88,"33"
"2225","6","1053","Female","Poor",3,"low",104,"33"
"2226","6","1054","Male","Poor",2,"low",81,"33"
"2227","6","1055","Male","Poor",5,"low",80,"33"
"2228","6","1056","Male","Poor",2,"low",76,"33"
"2229","6","1057","Male","Rich",4,"low",85,"33"
"2230","6","1058","Male","Poor",2,"low",102,"33"
"2231","6","1059","Female","Poor",5,"low",93,"33"
"2232","6","1061","Male","Poor",2,"low",83,"33"
"2233","6","1062","Female","Poor",4,"low",81,"33"
"2234","6","1063","Male","Poor",2,"low",73,"33"
"2235","6","1064","Male","Poor",2,"low",90,"33"
"2236","6","1065","Male","Rich",2,"low",86,"33"
"2237","6","1066","Female","Poor",4,"low",92,"33"
"2238","6","1067","Female","Poor",3,"low",84,"33"
"2239","6","1069","Female","Poor",2,"low",80,"33"
"2240","8","1070","Male","Poor",2,"low",77,"34"
"2241","3","1071","Male","Poor",2,"low",70,"34"
"2242","5","1073","Male","Poor",3,"low",89,"34"
"2243","5","1074","Female","Poor",4,"low",112,"34"
"2244","5","1075","Female","Poor",2,"low",70,"34"
"2245","5","1079","Male","Poor",5,"low",98,"34"
"2246","5","1082","Male","Poor",2,"low",88,"34"
"2247","5","1083","Male","Poor",2,"low",105,"34"
"2248","5","1086","Female","Poor",2,"low",88,"34"
"2249","5","1093","Female","Poor",2,"low",99,"34"
"2250","5","1094","Female","Poor",4,"low",98,"34"
"2251","5","1097","Male","Poor",2,"low",81,"34"
"2252","5","1101","Male","Medium",2,"low",90,"34"
"2253","5","1108","Male","Poor",2,"low",96,"34"
"2254","5","1111","Female","Poor",2,"low",80,"34"
"2255","3","1113","Male","Poor",5,"low",99,"35"
"2256","3","1114","Female","Poor",4,"low",98,"35"
"2257","3","1118","Male","Poor",4,"low",96,"35"
"2258","8","1121","Male","Poor",2,"low",83,"35"
"2259","3","1124","Male","Medium",4,"low",106,"35"
"2260","3","1127","Male","Poor",4,"low",103,"35"
"2261","3","1130","Female","Poor",2,"low",90,"35"
"2262","3","1132","Female","Poor",3,"low",74,"35"
"2263","9","1135","Male","Poor",5,"low",95,"36"
"2264","9","1136","Male","Poor",4,"low",91,"36"
"2265","9","1140","Male","Poor",3,"low",89,"36"
"2266","9","1142","Male","Poor",1,"low",76,"36"
"2267","1","1144","Female","Poor",3,"low",106,"36"
"2268","9","1146","Female","Medium",4,"low",94,"36"
"2269","9","1147","Male","Poor",2,"low",79,"36"
"2270","9","1148","Male","Poor",2,"low",76,"36"
"2271","9","1149","Female","Poor",3,"low",76,"36"
"2272","9","1151","Female","Poor",5,"low",90,"36"
"2273","9","1152","Male","Poor",3,"low",82,"36"
"2274","1","1154","Male","Poor",2,"low",86,"36"
"2275","9","1155","Female","Poor",4,"low",101,"36"
"2276","9","1157","Female","Poor",3,"low",108,"36"
"2277","9","1159","Female","Poor",2,"low",90,"36"
"2278","9","1160","Female","Rich",4,"low",99,"36"
"2279","9","1161","Male","Poor",2,"low",80,"36"
"2280","9","1163","Male","Poor",2,"low",99,"36"
"2281","9","1164","Female","Poor",3,"low",90,"36"
"2282","9","1165","Male","Poor",3,"low",98,"36"
"2283","9","1168","Male","Poor",5,"low",82,"36"
"2284","9","1171","Male","Poor",2,"low",73,"36"
"2285","9","1172","Female","Poor",5,"low",98,"36"
"2286","9","1177","Male","Poor",5,"low",92,"37"
"2287","1","1179","Female","Poor",4,"low",100,"37"
"2288","1","1192","Male","Poor",3,"low",82,"37"
"2289","1","1196","Male","Poor",2,"low",70,"37"
"2290","1","1200","Male","Poor",4,"low",84,"37"
"2291","2","1207","Male","Poor",2,"low",92,"38"
"2292","2","1211","Female","Poor",5,"low",105,"38"
"2293","2","1212","Female","Rich",5,"low",98,"38"
"2294","2","1217","Female","Rich",2,"low",74,"38"
"2295","2","1222","Male","Poor",5,"low",85,"38"
"2296","2","1223","Female","Poor",2,"low",95,"38"
"2297","2","1225","Female","Poor",1,"low",70,"38"
"2298","2","1229","Male","Poor",3,"low",105,"38"
"2299","2","1234","Male","Poor",2,"low",70,"39"
"2300","2","1235","Male","Poor",5,"low",108,"39"
"2301","2","1236","Female","Poor",5,"low",99,"39"
"2302","1","1243","Female","Poor",2,"low",90,"40"
"2303","1","1244","Male","Poor",4,"low",79,"40"
"2304","1","1246","Male","Poor",3,"low",88,"40"
"2305","1","1250","Female","Medium",3,"low",94,"40"
"2306","1","1252","Male","Poor",3,"low",82,"40"
"2307","1","1253","Female","Poor",1,"low",82,"40"
"2308","1","1254","Male","Poor",5,"low",95,"40"
"2309","1","1255","Male","Poor",1,"low",93,"40"
"2310","1","1256","Female","Poor",5,"low",83,"40"
"2311","1","1257","Male","Poor",3,"low",89,"40"
"2312","1","1258","Female","Poor",5,"low",93,"40"
"2313","9","1259","Male","Poor",1,"low",75,"40"
"2314","1","1260","Male","Poor",5,"low",98,"40"
"2315","1","1262","Male","Poor",2,"low",76,"40"
"2316","1","1263","Female","Poor",4,"low",78,"40"
"2317","1","1264","Male","Poor",2,"low",77,"40"
"2318","1","1265","Male","Poor",3,"low",89,"40"
"2319","1","1266","Female","Poor",2,"low",86,"40"
"2320","1","1267","Male","Poor",5,"low",98,"40"
"2321","1","1268","Male","Poor",2,"low",83,"40"
"2322","1","1270","Male","Poor",2,"low",91,"40"
"2323","1","1273","Female","Poor",5,"low",93,"40"
"2324","1","1274","Male","Poor",3,"low",78,"40"
"2325","1","1275","Male","Poor",4,"low",90,"40"
"2326","1","1276","Male","Poor",2,"low",92,"40"
"2327","1","1277","Male","Poor",4,"low",89,"40"
"2328","1","1280","Female","Poor",3,"low",82,"40"
"2329","1","1281","Male","Poor",3,"low",83,"40"
"2330","1","1282","Male","Poor",2,"low",81,"40"
"2331","1","1283","Male","Poor",3,"low",82,"40"
"2332","1","1284","Female","Poor",2,"low",71,"40"
"2333","1","1285","Male","Poor",4,"low",100,"40"
"2334","1","1286","Female","Poor",4,"low",88,"40"
"2335","1","1287","Male","Medium",5,"low",75,"40"
"2336","7","1288","Male","Poor",4,"low",98,"41"
"2337","1","1292","Male","Poor",4,"low",103,"41"
"2338","7","1293","Female","Poor",2,"low",75,"41"
"2339","7","1296","Female","Poor",3,"low",98,"41"
"2340","7","1297","Male","Poor",2,"low",93,"41"
"2341","7","1299","Female","Poor",5,"low",109,"41"
"2342","7","1300","Male","Poor",2,"low",72,"41"
"2343","7","1301","Male","Poor",3,"low",81,"41"
"2344","7","1304","Male","Poor",2,"low",92,"41"
"2345","7","1306","Male","Poor",2,"low",90,"41"
"2346","7","1307","Male","Medium",2,"low",78,"41"
"2347","4","1308","Female","Poor",2,"low",78,"42"
"2348","2","1309","Male","Poor",3,"low",106,"42"
"2349","2","1310","Female","Poor",5,"low",101,"42"
"2350","2","1311","Female","Poor",4,"low",107,"42"
"2351","2","1312","Male","Rich",4,"low",99,"42"
"2352","2","1316","Male","Poor",4,"low",89,"44"
"2353","2","1322","Female","Poor",1,"low",100,"45"
"2354","2","1323","Male","Rich",3,"low",93,"45"
"2355","2","1325","Male","Poor",1,"low",90,"45"
"2356","2","1326","Female","Medium",5,"low",106,"45"
"2357","2","1329","Male","Poor",3,"low",103,"45"
"2358","2","1330","Male","Poor",2,"low",83,"45"
"2359","2","1331","Male","Rich",5,"low",90,"45"
"2360","2","1332","Male","Poor",3,"low",98,"45"
"2361","2","1336","Female","Medium",5,"low",99,"45"
"2362","2","1338","Male","Poor",4,"low",104,"45"
"2363","1","1340","Male","Poor",3,"low",79,"46"
"2364","1","1341","Female","Poor",4,"low",82,"46"
"2365","1","1342","Male","Poor",5,"low",70,"46"
"2366","1","1344","Female","Poor",2,"low",85,"46"
"2367","1","1346","Male","Poor",2,"low",70,"46"
"2368","2","1348","Female","Poor",5,"low",96,"47"
"2369","2","1349","Male","Poor",3,"low",85,"47"
"2370","2","1351","Male","Poor",3,"low",89,"47"
"2371","2","1358","Female","Medium",3,"low",83,"47"
"2372","2","1359","Male","Medium",2,"low",82,"47"
"2373","2","1360","Female","Poor",4,"low",86,"47"
"2374","2","1361","Female","Poor",5,"low",93,"47"
"2375","2","1366","Male","Poor",2,"low",77,"47"
"2376","2","1369","Male","Poor",4,"low",103,"47"
"2377","2","1371","Male","Poor",2,"low",77,"47"
"2378","2","1373","Male","Medium",4,"low",96,"47"
"2379","2","1377","Male","Poor",3,"low",95,"47"
"2380","2","1378","Male","Poor",5,"low",96,"47"
"2381","2","1381","Female","Medium",5,"low",88,"47"
"2382","3","1384","Male","Poor",2,"low",86,"47"
"2383","2","1388","Male","Poor",3,"low",89,"47"
"2384","19","1389","Female","Poor",4,"low",85,"47"
"2385","4","1392","Female","Rich",4,"low",89,"47"
"2386","3","1401","Female","Poor",2,"low",75,"48"
"2387","3","1404","Female","Poor",1,"low",86,"48"
"2388","3","1405","Male","Medium",2,"low",89,"48"
"2389","3","1406","Female","Poor",3,"low",100,"48"
"2390","3","1407","Male","Rich",5,"low",96,"48"
"2391","10","1408","Male","Poor",3,"low",73,"48"
"2392","3","1410","Male","Poor",3,"low",86,"48"
"2393","3","1413","Female","Medium",3,"low",106,"48"
"2394","3","1419","Male","Medium",2,"low",80,"48"
"2395","3","1420","Male","Rich",2,"low",91,"48"
"2396","3","1423","Male","Rich",5,"low",94,"48"
"2397","4","1426","Male","Poor",3,"low",73,"49"
"2398","4","1428","Female","Poor",2,"low",90,"49"
"2399","4","1431","Female","Poor",4,"low",88,"49"
"2400","4","1437","Female","Medium",5,"low",84,"49"
"2401","4","1438","Male","Poor",4,"low",70,"49"
"2402","4","1439","Male","Poor",2,"low",102,"49"
"2403","10","1445","Male","Poor",2,"low",91,"49"
"2404","3","1446","Male","Poor",2,"low",93,"49"
"2405","4","1447","Male","Medium",4,"low",81,"49"
"2406","4","1448","Male","Rich",5,"low",91,"49"
"2407","4","1450","Female","Poor",2,"low",90,"49"
"2408","4","1451","Female","Poor",5,"low",93,"49"
"2409","4","1452","Male","Rich",5,"low",94,"49"
"2410","4","1454","Male","Poor",5,"low",90,"49"
"2411","3","1459","Male","Medium",3,"low",104,"50"
"2412","3","1460","Female","Poor",5,"low",95,"50"
"2413","3","1461","Female","Poor",2,"low",79,"50"
"2414","3","1462","Male","Poor",4,"low",102,"50"
"2415","3","1463","Female","Medium",3,"low",105,"50"
"2416","3","1464","Female","Medium",3,"low",84,"50"
"2417","3","1465","Male","Rich",3,"low",96,"50"
"2418","3","1466","Female","Poor",3,"low",88,"50"
"2419","2","1469","Male","Poor",2,"low",91,"50"
"2420","3","1471","Male","Medium",5,"low",89,"50"
"2421","3","1473","Male","Poor",5,"low",101,"50"
"2422","3","1474","Male","Medium",1,"low",92,"50"
"2423","3","1479","Female","Medium",4,"low",92,"50"
"2424","3","1481","Female","Poor",2,"low",90,"50"
"2425","3","1485","Male","Poor",4,"low",96,"50"
"2426","3","1486","Female","Poor",2,"low",70,"50"
"2427","4","1487","Male","Poor",5,"low",100,"50"
"2428","3","1489","Female","Poor",2,"low",92,"50"
"2429","3","1490","Male","Rich",5,"low",101,"50"
"2430","10","1492","Female","Poor",2,"low",92,"51"
"2431","10","1493","Male","Rich",3,"low",76,"51"
"2432","10","1494","Male","Poor",5,"low",82,"51"
"2433","10","1496","Male","Medium",2,"low",74,"51"
"2434","10","1498","Male","Rich",2,"low",91,"51"
"2435","10","1499","Female","Medium",2,"low",86,"51"
"2436","10","1501","Female","Poor",3,"low",99,"51"
"2437","10","1503","Male","Poor",3,"low",93,"52"
"2438","10","1504","Male","Poor",5,"low",80,"52"
"2439","11","1506","Male","Poor",2,"low",71,"53"
"2440","11","1507","Male","Poor",1,"low",83,"53"
"2441","11","1508","Male","Poor",2,"low",99,"53"
"2442","11","1509","Female","Poor",2,"low",113,"53"
"2443","11","1510","Female","Medium",3,"low",84,"53"
"2444","11","1511","Female","Medium",4,"low",94,"53"
"2445","11","1512","Female","Poor",2,"low",96,"53"
"2446","11","1513","Female","Poor",3,"low",90,"53"
"2447","11","1517","Male","Poor",5,"low",93,"53"
"2448","11","1518","Female","Poor",4,"low",106,"53"
"2449","11","1525","Male","Poor",2,"low",74,"53"
"2450","11","1528","Male","Poor",5,"low",86,"53"
"2451","12","1529","Male","Medium",5,"low",85,"54"
"2452","12","1531","Male","Medium",5,"low",94,"54"
"2453","12","1532","Male","Poor",4,"low",91,"54"
"2454","12","1533","Male","Medium",4,"low",76,"54"
"2455","11","1534","Male","Poor",2,"low",99,"55"
"2456","11","1535","Male","Poor",4,"low",118,"55"
"2457","11","1537","Male","Medium",3,"low",88,"55"
"2458","11","1538","Female","Poor",2,"low",84,"55"
"2459","11","1540","Male","Poor",5,"low",100,"55"
"2460","11","1542","Male","Medium",3,"low",90,"55"
"2461","11","1545","Male","Medium",2,"low",71,"55"
"2462","12","1547","Female","Poor",2,"low",85,"56"
"2463","10","1550","Female","Rich",5,"low",103,"57"
"2464","11","1551","Female","Medium",3,"low",94,"57"
"2465","10","1561","Female","Poor",2,"low",94,"57"
"2466","10","1562","Female","Poor",5,"low",93,"57"
"2467","10","1563","Male","Medium",4,"low",88,"57"
"2468","10","1568","Male","Poor",3,"low",91,"57"
"2469","10","1569","Female","Poor",2,"low",77,"57"
"2470","10","1571","Female","Poor",4,"low",101,"57"
"2471","10","1572","Male","Poor",3,"low",84,"57"
"2472","11","1575","Male","Poor",4,"low",99,"58"
"2473","11","1576","Male","Poor",5,"low",101,"58"
"2474","12","1578","Female","Medium",5,"low",88,"58"
"2475","11","1585","Female","Medium",2,"low",81,"58"
"2476","11","1588","Male","Poor",2,"low",78,"59"
"2477","11","1592","Female","Poor",5,"low",112,"59"
"2478","10","1593","Male","Poor",4,"low",92,"60"
"2479","10","1595","Female","Poor",2,"low",83,"60"
"2480","10","1596","Female","Medium",3,"low",93,"60"
"2481","10","1597","Male","Poor",3,"low",92,"60"
"2482","11","1601","Female","Rich",3,"low",100,"61"
"2483","11","1605","Male","Poor",3,"low",83,"61"
"2484","11","1606","Female","Rich",3,"low",95,"61"
"2485","11","1608","Female","Poor",3,"low",82,"61"
"2486","11","1609","Female","Medium",4,"low",86,"61"
"2487","11","1615","Male","Poor",2,"low",100,"61"
"2488","11","1616","Male","Poor",2,"low",86,"61"
"2489","11","1626","Male","Medium",2,"low",91,"61"
"2490","11","1630","Female","Poor",2,"low",89,"61"
"2491","11","1636","Male","Rich",5,"low",93,"61"
"2492","11","1638","Male","Poor",2,"low",94,"61"
"2493","11","1639","Male","Poor",4,"low",101,"61"
"2494","11","1642","Female","Poor",2,"low",88,"61"
"2495","11","1643","Female","Poor",3,"low",80,"61"
"2496","11","1648","Female","Poor",2,"low",75,"61"
"2497","11","1649","Male","Poor",3,"low",85,"61"
"2498","11","1651","Male","Poor",2,"low",78,"61"
"2499","11","1653","Female","Poor",4,"low",95,"61"
"2500","11","1657","Female","Rich",4,"low",96,"61"
"2501","11","1658","Female","Poor",4,"low",106,"61"
"2502","11","1665","Female","Poor",2,"low",86,"61"
"2503","11","1668","Female","Rich",2,"low",82,"61"
"2504","11","1670","Female","Poor",2,"low",101,"62"
"2505","11","1671","Male","Poor",3,"low",89,"62"
"2506","11","1673","Female","Poor",2,"low",81,"62"
"2507","11","1675","Male","Medium",4,"low",85,"62"
"2508","11","1676","Male","Poor",2,"low",76,"62"
"2509","11","1677","Female","Poor",3,"low",81,"62"
"2510","11","1679","Female","Poor",4,"low",85,"63"
"2511","12","1684","Male","Medium",2,"low",96,"65"
"2512","12","1687","Male","Poor",2,"low",86,"65"
"2513","10","1688","Female","Poor",5,"low",107,"65"
"2514","11","1689","Female","Rich",5,"low",86,"66"
"2515","11","1696","Male","Poor",2,"low",76,"66"
"2516","11","1697","Male","Medium",3,"low",89,"66"
"2517","11","1701","Female","Poor",4,"low",102,"66"
"2518","11","1702","Male","Poor",1,"low",107,"66"
"2519","11","1706","Male","Rich",3,"low",106,"67"
"2520","11","1707","Female","Rich",5,"low",96,"67"
"2521","11","1713","Female","Poor",2,"low",96,"68"
"2522","12","1715","Male","Poor",2,"low",110,"69"
"2523","12","1716","Male","Poor",2,"low",116,"69"
"2524","12","1717","Female","Poor",2,"low",105,"69"
"2525","12","1718","Male","Medium",4,"low",98,"69"
"2526","12","1719","Male","Poor",5,"low",84,"69"
"2527","12","1720","Male","Poor",3,"low",89,"69"
"2528","12","1721","Male","Poor",2,"low",88,"69"
"2529","11","1723","Male","Poor",5,"low",88,"70"
"2530","11","1726","Male","Medium",2,"low",70,"70"
"2531","11","1731","Female","Poor",3,"low",80,"71"
"2532","11","1732","Male","Poor",2,"low",94,"71"
"2533","2","1733","Female","Poor",1,"low",79,"71"
"2534","11","1734","Female","Poor",2,"low",82,"71"
"2535","11","1735","Female","Poor",3,"low",84,"71"
"2536","11","1736","Male","Poor",2,"low",98,"71"
"2537","11","1737","Male","Poor",2,"low",78,"71"
"2538","11","1738","Female","Poor",4,"low",93,"71"
"2539","11","1739","Male","Poor",2,"low",86,"71"
"2540","11","1740","Male","Poor",2,"low",88,"71"
"2541","11","1742","Female","Poor",3,"low",101,"71"
"2542","12","1746","Female","Poor",3,"low",98,"72"
"2543","5","1748","Male","Medium",4,"low",96,"72"
"2544","12","1750","Female","Poor",2,"low",82,"72"
"2545","11","1757","Male","Poor",3,"low",99,"74"
"2546","11","1758","Female","Poor",2,"low",83,"74"
"2547","11","1759","Female","Poor",4,"low",86,"74"
"2548","11","1764","Female","Poor",5,"low",98,"75"
"2549","11","1765","Male","Poor",3,"low",73,"75"
"2550","12","1766","Male","Poor",4,"low",98,"76"
"2551","12","1767","Male","Medium",3,"low",81,"76"
"2552","12","1768","Female","Poor",3,"low",93,"76"
"2553","12","1769","Male","Medium",4,"low",89,"76"
"2554","12","1771","Female","Poor",5,"low",108,"76"
"2555","12","1772","Female","Poor",5,"low",107,"76"
"2556","12","1773","Female","Poor",5,"low",86,"76"
"2557","12","1777","Male","Poor",2,"low",84,"76"
"2558","9","1782","Male","Poor",4,"low",95,"77"
"2559","9","1784","Female","Poor",4,"low",105,"77"
"2560","9","1786","Female","Poor",2,"low",75,"77"
"2561","9","1787","Male","Medium",4,"low",84,"77"
"2562","9","1789","Female","Poor",4,"low",84,"77"
"2563","10","1790","Male","Poor",4,"low",100,"77"
"2564","9","1792","Male","Poor",3,"low",85,"77"
"2565","12","1796","Female","Poor",3,"low",100,"78"
"2566","12","1798","Male","Poor",3,"low",76,"78"
"2567","12","1804","Male","Poor",5,"low",94,"78"
"2568","12","1806","Male","Medium",5,"low",94,"78"
"2569","12","1807","Male","Poor",3,"low",92,"78"
"2570","12","1812","Female","Poor",5,"low",88,"78"
"2571","12","1813","Female","Poor",5,"low",100,"78"
"2572","12","1816","Female","Poor",5,"low",90,"78"
"2573","12","1819","Female","Poor",3,"low",77,"78"
"2574","11","1824","Male","Poor",3,"low",89,"78"
"2575","12","1825","Female","Medium",5,"low",86,"78"
"2576","11","1827","Female","Poor",3,"low",103,"79"
"2577","11","1829","Male","Poor",5,"low",105,"79"
"2578","11","1830","Male","Rich",2,"low",85,"79"
"2579","11","1831","Female","Poor",2,"low",103,"79"
"2580","11","1832","Female","Medium",5,"low",103,"79"
"2581","11","1833","Male","Poor",3,"low",92,"79"
"2582","11","1835","Male","Poor",3,"low",91,"79"
"2583","11","1836","Female","Poor",5,"low",99,"79"
"2584","11","1840","Male","Medium",5,"low",105,"79"
"2585","11","1841","Female","Poor",5,"low",94,"79"
"2586","12","1842","Male","Poor",3,"low",86,"80"
"2587","12","1843","Female","Medium",3,"low",91,"80"
"2588","11","1844","Female","Poor",4,"low",103,"81"
"2589","11","1845","Female","Rich",5,"low",103,"81"
"2590","11","1846","Male","Poor",4,"low",88,"81"
"2591","10","1848","Male","Medium",2,"low",86,"82"
"2592","10","1850","Female","Medium",4,"low",96,"82"
"2593","10","1851","Female","Poor",2,"low",84,"82"
"2594","10","1853","Male","Rich",5,"low",92,"82"
"2595","10","1854","Male","Poor",3,"low",105,"82"
"2596","10","1856","Male","Poor",2,"low",70,"82"
"2597","10","1858","Male","Poor",2,"low",100,"82"
"2598","10","1859","Female","Poor",2,"low",75,"82"
"2599","10","1860","Male","Rich",3,"low",84,"82"
"2600","10","1861","Female","Poor",3,"low",100,"82"
"2601","10","1865","Female","Poor",2,"low",96,"82"
"2602","10","1866","Male","Poor",2,"low",91,"82"
"2603","10","1868","Male","Poor",2,"low",84,"82"
"2604","10","1871","Male","Poor",2,"low",80,"83"
"2605","11","1873","Male","Poor",2,"low",70,"84"
"2606","11","1875","Male","Poor",2,"low",93,"84"
"2607","12","1876","Female","Poor",4,"low",93,"85"
"2608","12","1880","Male","Poor",1,"low",77,"85"
"2609","12","1884","Female","Poor",4,"low",95,"85"
"2610","12","1885","Male","Poor",5,"low",98,"85"
"2611","12","1886","Female","Poor",1,"low",83,"85"
"2612","12","1890","Male","Rich",3,"low",93,"85"
"2613","12","1897","Male","Medium",2,"low",82,"85"
"2614","12","1902","Female","Medium",3,"low",78,"85"
"2615","12","1903","Male","Poor",2,"low",88,"85"
"2616","10","1907","Male","Rich",5,"low",101,"85"
"2617","12","1908","Female","Poor",2,"low",91,"85"
"2618","12","1911","Female","Poor",5,"low",100,"85"
"2619","12","1914","Male","Medium",2,"low",84,"86"
"2620","12","1917","Female","Medium",3,"low",73,"86"
"2621","12","1919","Male","Poor",4,"low",78,"87"
"2622","12","1921","Male","Poor",1,"low",73,"87"
"2623","12","1923","Male","Poor",3,"low",98,"87"
"2624","12","1925","Male","Poor",2,"low",83,"87"
"2625","12","1926","Male","Medium",3,"low",96,"87"
"2626","12","1930","Female","Rich",5,"low",100,"87"
"2627","12","1935","Male","Poor",2,"low",78,"87"
"2628","12","1936","Male","Medium",4,"low",102,"87"
"2629","12","1939","Male","Medium",5,"low",90,"87"
"2630","12","1940","Male","Poor",2,"low",96,"87"
"2631","12","1944","Male","Poor",2,"low",77,"87"
"2632","12","1947","Male","Medium",4,"low",102,"87"
"2633","12","1948","Male","Poor",4,"low",107,"87"
"2634","12","1950","Male","Medium",4,"low",106,"87"
"2635","12","1951","Female","Poor",2,"low",83,"87"
"2636","12","1952","Male","Medium",5,"low",79,"87"
"2637","12","1955","Female","Poor",5,"low",93,"87"
"2638","12","1958","Female","Poor",2,"low",72,"87"
"2639","12","1959","Female","Poor",2,"low",73,"87"
"2640","12","1961","Male","Medium",5,"low",94,"87"
"2641","10","1962","Male","Poor",1,"low",78,"87"
"2642","12","1963","Male","Poor",3,"low",94,"87"
"2643","12","1964","Male","Poor",2,"low",98,"87"
"2644","12","1966","Male","Rich",3,"low",94,"87"
"2645","12","1967","Male","Poor",4,"low",99,"87"
"2646","12","1969","Female","Poor",5,"low",92,"87"
"2647","12","1971","Male","Poor",5,"low",88,"88"
"2648","12","1992","Male","Medium",5,"low",98,"88"
"2649","12","1995","Male","Rich",3,"low",102,"88"
"2650","11","1998","Female","Medium",3,"low",84,"89"
"2651","11","1999","Male","Poor",3,"low",112,"89"
"2652","11","2000","Female","Poor",4,"low",94,"89"
"2653","11","2001","Male","Poor",2,"low",80,"89"
"2654","12","2002","Female","Rich",5,"low",108,"89"
"2655","11","2003","Female","Rich",4,"low",94,"89"
"2656","11","2004","Male","Poor",2,"low",78,"89"
"2657","11","2005","Female","Poor",3,"low",83,"89"
